chart_id,index_raw,source_mode,spot,position,stack,opponent,open,bet,source_hash,source_file,compressed_file,image_width,image_height,original_size_bytes,compressed_size_bytes,original_sha256,compressed_sha256
B2_0440,234,vs1r,,LJ,40BBplus,EP,2-2.4BB,,77aa93ce21d2,234__position-LJ__stack-40BBplus__open-2-2.4BB__opponent-EP__vs1r-77aa93ce21d2.jpg,charts/0440.webp,434,600,35622,14372,1bf06ea2367b8c78a30163de18e5eb1be494cf57b7ecc5974e6776081e4b18fa,cc0f597f50a13cafc4d8601f0372164159627b60f1fd349ef67229ea150ac971
B2_0441,320,vs1r,,SB,8-12BB,EP,2-2.4BB,,04588f1f9865,320__position-SB__stack-8-12BB__open-2-2.4BB__opponent-EP__vs1r-04588f1f9865.jpg,charts/0441.webp,434,600,34728,14052,7fb4966c64a4430f150d13a9524af2bcb5da4b8dd33521988eb3f775121bfd35,ee9fbd300a9d4f77284f1b799a95f4f4fc67f701e9ed35c48a1e2781d82586b8
B2_0442,178,vs1r,,CO,8-12BB,LJ,2-2.4BB,,7b28ef47058b,178__position-CO__stack-8-12BB__open-2-2.4BB__opponent-LJ__vs1r-7b28ef47058b.jpg,charts/0442.webp,434,600,31558,12424,4972b387f7d146bb3ac83479882d4e1c6d5c67818f25548e9936735a4b009b15,29da878ce513633b9d78e69420934d630804d3aed9c6856edbba4edd2a1a6eec
B2_0443,307,vs1r,,SB,40BBplus,CO,2-2.4BB,,447434b822e1,307__position-SB__stack-40BBplus__open-2-2.4BB__opponent-CO__vs1r-447434b822e1.jpg,charts/0443.webp,434,600,38741,16140,4c8648a4e37c1adfb3caa769a6f1edabd0c26e726e3709210b54660384ca523a,92a5f7769d4b63522794645244b4ce81b35c78b69803a37055ce109312cb3007
B2_0444,084,vs1r,,BTN,16-22BB,HJ,2.4-3.2BB,,e9cb3a634d75,084__position-BTN__stack-16-22BB__open-2.4-3.2BB__opponent-HJ__vs1r-e9cb3a634d75.jpg,charts/0444.webp,434,600,32110,12566,b09dd60271011372287f971c8427dbef1c4666a64987eae6f1c7f4d7c0f7672b,4abc6d1272094684ad351b3f77ee46f2ee514f30f76b01f2a7921e036edbf306
B2_0445,286,vs1r,,SB,22-30BB,LJ,2-2.4BB,,46a364d592a5,286__position-SB__stack-22-30BB__open-2-2.4BB__opponent-LJ__vs1r-46a364d592a5.jpg,charts/0445.webp,434,600,35930,15036,83c7246d0f3fab0aa3cc987493c606f1e66b7129e8938dc9620b975bf5f4d0a1,a6ebd1be4ae03db9142fdcf74d3398abbc73a84c588f233087da671d8f38778a
B2_0446,141,vs1r,,CO,16-22BB,HJ,2.4-3.2BB,,b0275522d914,141__position-CO__stack-16-22BB__open-2.4-3.2BB__opponent-HJ__vs1r-b0275522d914.jpg,charts/0446.webp,434,600,29856,11512,797f50586a0fbdd91d5cb4ba1e83ad43fe4cb3cc41e92c0e6df76af45bcfb2fd,8fa0692182c12ef1589cd2f81457f63899580f90e108c6b17d53fba1584e922c
B2_0447,230,vs1r,,LJ,30-40BB,EP,2-2.4BB,,343011cb4d7e,230__position-LJ__stack-30-40BB__open-2-2.4BB__opponent-EP__vs1r-343011cb4d7e.jpg,charts/0447.webp,434,600,33435,13530,144c687c0dd9b9b5e8a0dbe4a79604ceee171ff710f0fef1666d515b289346fd,89b727bd06fcfb0a4fb1c7e0d94c7c8a5eda92eee3771ccd9b1d02d533af33e4
B2_0448,303,vs1r,,SB,40BBplus,HJ,2.4-3.2BB,,b1bd6988d724,303__position-SB__stack-40BBplus__open-2.4-3.2BB__opponent-HJ__vs1r-b1bd6988d724.jpg,charts/0448.webp,434,600,32820,13286,1481a23f341d7d5689681b90495c971a97dcdd1fd250b8eb911700e1bad8b4e9,0822ef327ddb2ed4b0b8fe1409f56b3e5c0c6431f8ba2cb8fe617ba52db54c64
B2_0449,223,vs1r,,LJ,16-22BB,MP,2-2.4BB,,047ac3154911,223__position-LJ__stack-16-22BB__open-2-2.4BB__opponent-MP__vs1r-047ac3154911.jpg,charts/0449.webp,434,600,30348,11486,1f6039d2a301470d0715acbf134ab21f8c8d950f305324f390fb14ef5bd062ec,faf511f39dec3caf147852d76dbd9f5addd151045a138745a099244edf358c87
B2_0450,157,vs1r,,CO,30-40BB,HJ,2.4-3.2BB,,896303ff6904,157__position-CO__stack-30-40BB__open-2.4-3.2BB__opponent-HJ__vs1r-896303ff6904.jpg,charts/0450.webp,434,600,32861,13252,39cc8994f08180cb47468787705fe774d8de46794ddb503d296b9fbc3303673e,ba4d934ca3c4f0190bd704d887563145b3b626ac2e5fc6e771e641d8bd7486b5
B2_0451,285,vs1r,,SB,22-30BB,HJ,2-2.4BB,,6bf023ebc267,285__position-SB__stack-22-30BB__open-2-2.4BB__opponent-HJ__vs1r-6bf023ebc267.jpg,charts/0451.webp,434,600,35655,14926,2cf6a748e6fd313d3df3d14adfbf9c9940076359fae36fc37a1aca3ea56c5d24,9e51f8a21e0295a066cd261c7eeac7518596ac73aa3d120f7ab3f9cab9332d35
B2_0452,228,vs1r,,LJ,30-40BB,EP,2.4-3.2BB,,aa6b71731c3b,228__position-LJ__stack-30-40BB__open-2.4-3.2BB__opponent-EP__vs1r-aa6b71731c3b.jpg,charts/0452.webp,434,600,32036,12480,b24c127cfc80ad9144ab17e370190843a5f5168b499952dec3881faf0331409f,7f6d569b0292f766956a976c247a058fa34a5b145c35d7a57258b0d9a6564ab4
B2_0453,277,vs1r,,SB,22-30BB,CO,2.4-3.2BB,,7d1e6fa9c1a1,277__position-SB__stack-22-30BB__open-2.4-3.2BB__opponent-CO__vs1r-7d1e6fa9c1a1.jpg,charts/0453.webp,434,600,33618,13446,12aca4b819392cfc108625a62071f428d371037553575bfd76aa068050c752c5,4425f9c467d7ddfc36d007330d4fb541ffe4af5c816cc81fb169296ed2b7d75e
B2_0454,123,vs1r,,BTN,8-12BB,EP,2.4-3.2BB,,e49a6b1d5594,123__position-BTN__stack-8-12BB__open-2.4-3.2BB__opponent-EP__vs1r-e49a6b1d5594.jpg,charts/0454.webp,434,600,30470,11518,51d5fdee8970d628e253bbe08296c95c450f0870db0bc3f50434277a1b1b07a6,85d0fcbec21c2a50824cbf66898b9cb7c3594c1bc589e390f0a0fedb315e016f
B2_0455,297,vs1r,,SB,30-40BB,HJ,2-2.4BB,,4cacc781d5b7,297__position-SB__stack-30-40BB__open-2-2.4BB__opponent-HJ__vs1r-4cacc781d5b7.jpg,charts/0455.webp,434,600,36555,14532,fd961ee2967397d4bf42878d8232358645d3e6d6d21a2322a4870330084222bd,41c3d420f89a6f073021638bf92cba72dad1dfbfc0b1ffbc391b089be06fe225
B2_0456,087,vs1r,,BTN,16-22BB,CO,2-2.4BB,,d29a51ebeb8a,087__position-BTN__stack-16-22BB__open-2-2.4BB__opponent-CO__vs1r-d29a51ebeb8a.jpg,charts/0456.webp,434,600,34184,13584,138f42c5b5c99cb707258d7138b7ec866e8cd89009d76913b60c17aec497a306,87eaeb315b10f10e1dabc0c6b2eb87bcf5418af0d3998d9f7e0fb62413ae6bd2
B2_0457,186,vs1r,,HJ,16-22BB,EP,2.4-3.2BB,,205eec4211ca,186__position-HJ__stack-16-22BB__open-2.4-3.2BB__opponent-EP__vs1r-205eec4211ca.jpg,charts/0457.webp,434,600,28575,10800,85a677e17375957b5aa1668cde6ab0e958d2d75de36761961460f13fad22a423,757d02e022040bfe192b8c44af5e4f5dd20b70d384244f19db6ddfc08c92b7e7
B2_0458,119,vs1r,,BTN,40BBplus,HJ,2-2.4BB,,d5715305d338,119__position-BTN__stack-40BBplus__open-2-2.4BB__opponent-HJ__vs1r-d5715305d338.jpg,charts/0458.webp,434,600,43490,17882,af2ccd6f7397748ba937a4838840486fc527b3d6418fbda47f1a9aab6c26f299,8ff8506b1d7d9e2ae100b8c06ca128acddd290f9122aa6a51db20531513237d6
B2_0459,194,vs1r,,HJ,22-30BB,MP,2.4-3.2BB,,ab438e004f10,194__position-HJ__stack-22-30BB__open-2.4-3.2BB__opponent-MP__vs1r-ab438e004f10.jpg,charts/0459.webp,434,600,31625,12742,5d5228291605424a6363f7e17a8797aad3daf9630fa87dd486366ad571d16273,dada74efb442f114aeabadfaac10b86015b625a89e0e2d8c92c4d067dd4f826d
B2_0460,113,vs1r,,BTN,40BBplus,EP,2.4-3.2BB,,9e0e3ec24dac,113__position-BTN__stack-40BBplus__open-2.4-3.2BB__opponent-EP__vs1r-9e0e3ec24dac.jpg,charts/0460.webp,434,600,36741,14942,0475450f543e834fd82ab18d06dde6c423d991fce259ab9b99d29e923f63de7c,58adafd43e9c6e416e7eee107da80a96ee1a101d10b63cd3b2a793e8034d47ff
B2_0461,179,vs1r,,CO,8-12BB,MP,2-2.4BB,,5ff4aaf131c9,179__position-CO__stack-8-12BB__open-2-2.4BB__opponent-MP__vs1r-5ff4aaf131c9.jpg,charts/0461.webp,434,600,31169,12184,7e9df33af7e932ca109ddbefcf7a14370af0a0599de5a0c7fa9ae6515b1b0933,6245a912f879dd68713cd5354a57647a92cc9a0f467fa7949b355e078c331b8d
B2_0462,183,vs1r,,HJ,12-16BB,EP,2-2.4BB,,e0ffdf0ed596,183__position-HJ__stack-12-16BB__open-2-2.4BB__opponent-EP__vs1r-e0ffdf0ed596.jpg,charts/0462.webp,434,600,30281,11554,c72111c8831ade26e6520536671587b1673978ac2affded5bec488ee911e4e87,460a71cbc0488a1dea162fcb949b9f54816d0253c8b35c3937b89a058bf9ef2e
B2_0463,321,vs1r,,SB,8-12BB,HJ,2-2.4BB,,f0e26c892ee7,321__position-SB__stack-8-12BB__open-2-2.4BB__opponent-HJ__vs1r-f0e26c892ee7.jpg,charts/0463.webp,434,600,36986,15004,cb6463154aab975463b3f53dfeb8bdc7707ed24ea9744ec9c22561b1cde0beee,ca676d4a18e8854f6ff657389c7305c126160a12175556017f2922c8917d723e
B2_0464,251,vs1r,,MP,8-12BB,EP,2-2.4BB,,1d4c897df7cc,251__position-MP__stack-8-12BB__open-2-2.4BB__opponent-EP__vs1r-1d4c897df7cc.jpg,charts/0464.webp,434,600,30389,11492,3b4b53a2f8c7110862cb7a7d00ed7e6827cbc2aa09596e614ad8ce92de000804,a8bf8cc20b72ff41855b97ecf64e33142fd3992608a20f2126b64394115efaa0
B2_0465,197,vs1r,,HJ,22-30BB,MP,2-2.4BB,,02fce067343d,197__position-HJ__stack-22-30BB__open-2-2.4BB__opponent-MP__vs1r-02fce067343d.jpg,charts/0465.webp,434,600,32372,12854,c30ebc5c51b6da29f332c4fc90dd2ee80adfafdb9a7d87e9f9f60c267e7ab17c,f1644a75d5b27eee69b7c81d3090eff251c0a432dcfd5f92cbdf60a607f18ece
B2_0466,249,vs1r,,MP,40BBplus,EP,2-2.4BB,,b097fa56c64f,249__position-MP__stack-40BBplus__open-2-2.4BB__opponent-EP__vs1r-b097fa56c64f.jpg,charts/0466.webp,434,600,33396,13594,54ac474bc8a7d2338f8ce8975ccee05b754e230e81bbc68ebad9749daae8ac24,72bee505e2c1a284ccd35ac2cf33035b3218d629d3fe79993a787dc3b9de4dbf
B2_0467,065,vs1r,,BB,8-12BB,LJ,2.4-3.2BB,,4ae69b527155,065__position-BB__stack-8-12BB__open-2.4-3.2BB__opponent-LJ__vs1r-4ae69b527155.jpg,charts/0467.webp,434,600,51727,22766,9c044567596e039078e8c618d4d9a541d16aba5503e4548d2aa7feaaaa4316c2,a66fe898d82d1372e3800070a0c0d83730f4f83c82793db7e8ededbd5896360f
B2_0468,093,vs1r,,BTN,22-30BB,EP,2.4-3.2BB,,2afcbea4a20f,093__position-BTN__stack-22-30BB__open-2.4-3.2BB__opponent-EP__vs1r-2afcbea4a20f.jpg,charts/0468.webp,434,600,32792,13372,398470e01a672c4353b2a2f7bac3a95dc51b3726aaeb75da23a72d4c01126d48,86ec64cf90db41028f9b56392ee609b6d77d23b441e9838f0f3d6a9677cc9b14
B2_0469,273,vs1r,,SB,16-22BB,HJ,2-2.4BB,,d54bbe77c4ef,273__position-SB__stack-16-22BB__open-2-2.4BB__opponent-HJ__vs1r-d54bbe77c4ef.jpg,charts/0469.webp,434,600,35363,14708,2a27c1ab3c0590eb72dc2a4c7bd1d10eba26bee449e622c977b5b22dd1606dc0,59781040ece4cb93b0d589a6c958935aad4d9387c32a8940a47b11487c489315
B2_0470,221,vs1r,,LJ,16-22BB,MP,2.4-3.2BB,,d43fd5bde538,221__position-LJ__stack-16-22BB__open-2.4-3.2BB__opponent-MP__vs1r-d43fd5bde538.jpg,charts/0470.webp,434,600,28719,10844,fa1957be264cbd403c0166a3bd9bcb7c2aed90df463868f1c4cb769d6c98eeab,55c394777df7ff2332c860d1f7dd3fc4adb34993f3765252b721af50e8dec4f6
B2_0471,079,vs1r,,BTN,12-16BB,EP,2-2.4BB,,46b2040f8048,079__position-BTN__stack-12-16BB__open-2-2.4BB__opponent-EP__vs1r-46b2040f8048.jpg,charts/0471.webp,434,600,34877,13986,b31abb02ae83ee8c97b11263f7f00369cac28f69f35b31e627fba10cd8066aef,903a825a9ab7dc8fecf58e37a54a56aecadb5e2950fce20fbf08cb7fba2002e2
B2_0472,175,vs1r,,CO,8-12BB,MP,2.4-3.2BB,,7ae5538eb17d,175__position-CO__stack-8-12BB__open-2.4-3.2BB__opponent-MP__vs1r-7ae5538eb17d.jpg,charts/0472.webp,434,600,29297,11224,dd0b01102369ee922484ef36636deb16b812d01c1fc7e6ccd4841c9c3515e4c9,f18338ae2dfd30e1c8a64a8141e761e74e458c4b4d463030c14937b56c6694f0
B2_0473,041,vs1r,,BB,30-40BB,LJ,2.4-3.2BB,,772a487dc286,041__position-BB__stack-30-40BB__open-2.4-3.2BB__opponent-LJ__vs1r-772a487dc286.jpg,charts/0473.webp,434,600,50002,21606,be0b1f8606fa8fbdfe29ff59da09c517581360d8ba82131d25da3f091f8a0cda,fcc2bcb479641aa882258ed3ec77e7597981f566e92b9375627537ba756321be
B2_0474,271,vs1r,,SB,16-22BB,CO,2-2.4BB,,e864292f8dc0,271__position-SB__stack-16-22BB__open-2-2.4BB__opponent-CO__vs1r-e864292f8dc0.jpg,charts/0474.webp,434,600,36255,14746,7ceb4c13aa352ad0e55f289a1a4e306a3d1192eb981ff32e46bca3b6ae3f362e,417e8396734172975d8dd3035323db95a8feacd15293082c7939be77e6a2e007
B2_0475,200,vs1r,,HJ,30-40BB,MP,2.4-3.2BB,,892967aa6d09,200__position-HJ__stack-30-40BB__open-2.4-3.2BB__opponent-MP__vs1r-892967aa6d09.jpg,charts/0475.webp,434,600,32905,13204,d3cb44cfd46420f29b8a50f4269cacab3c7f50fe7975063d17de19a3dc0ddb20,41863c596c320da215ef3d4b4111d0a14728f2f78afdd8b35ea7633431e0b4e0
B2_0476,176,vs1r,,CO,8-12BB,EP,2-2.4BB,,7a151cffbabd,176__position-CO__stack-8-12BB__open-2-2.4BB__opponent-EP__vs1r-7a151cffbabd.jpg,charts/0476.webp,434,600,30705,11698,47abc97190d327cd9900588aab3e979a703bf1d68ba58ea2b9b608513b9f9b9a,cab24f628d34d61cdcfc0bee7694c2f15229d12620ef92a85bbe913518b9f8dd
B2_0477,035,vs1r,,BB,22-30BB,LJ,2-2.4BB,,293781fa1f65,035__position-BB__stack-22-30BB__open-2-2.4BB__opponent-LJ__vs1r-293781fa1f65.jpg,charts/0477.webp,434,600,59517,26206,33b94d142f1181854f554a99a872d098a4b5206e23a5b49deac72e6ebe576b8c,a4d6d562812c1f30117d4af02dd763d82089695808e57ef32caf1b96002913c4
B2_0478,137,vs1r,,CO,12-16BB,HJ,2-2.4BB,,6113c5227083,137__position-CO__stack-12-16BB__open-2-2.4BB__opponent-HJ__vs1r-6113c5227083.jpg,charts/0478.webp,434,600,32399,12788,fa04e21c4421051781eb43207286f9bdd73ab949de2fb2aabbacbf80f3ec97a3,85883b3d86f65956ca1948ce5cfc7b22d8f3bcd1c2cd1268a30c9b6a00a64c9a
B2_0479,094,vs1r,,BTN,22-30BB,HJ,2.4-3.2BB,,7f70ef15366d,094__position-BTN__stack-22-30BB__open-2.4-3.2BB__opponent-HJ__vs1r-7f70ef15366d.jpg,charts/0479.webp,434,600,35645,14488,49bdf9a1df12dafcfecc479432e2700fadf9bbf3a3de4df45a83b1cc29aa20d2,059679685740e8a35b43b24f27990d0f35b572eeacab6dfc6488c1a2556a18a1
B2_0480,281,vs1r,,SB,22-30BB,MP,2.4-3.2BB,,21b5ac03aacb,281__position-SB__stack-22-30BB__open-2.4-3.2BB__opponent-MP__vs1r-21b5ac03aacb.jpg,charts/0480.webp,434,600,28858,11218,dd0499bcf88aee54bcc4f24149956008292fb0cd1c431027ce3b35a4f98aeccb,1c7f0b41238f5b55d120556b3693a326876cffe6a761adecc8157c96fbfc4030
B2_0481,108,vs1r,,BTN,30-40BB,EP,2-2.4BB,,67ef7506c2f3,108__position-BTN__stack-30-40BB__open-2-2.4BB__opponent-EP__vs1r-67ef7506c2f3.jpg,charts/0481.webp,434,600,36718,14968,571ab156c911cc1f874f4a998b5eeb476bfa2a25c36275935e1ce1e856884685,093a3801137650b18c3e40e97427279e915fc0fd3cee0a2585105ef50e7327e1
B2_0482,240,vs1r,,MP,12-16BB,EP,2.4-3.2BB,,9b4db021e457,240__position-MP__stack-12-16BB__open-2.4-3.2BB__opponent-EP__vs1r-9b4db021e457.jpg,charts/0482.webp,434,600,28581,11076,10d061a678614e385a630292aa18238799b3385c8aee39b3d1e51e749021dc77,fbbeeaf6ff5210724181d40a2f59bb789740a8a2b9e5d0aa3a50031ffaa63b3a
B2_0483,169,vs1r,,CO,40BBplus,HJ,2-2.4BB,,d1b36da6cc91,169__position-CO__stack-40BBplus__open-2-2.4BB__opponent-HJ__vs1r-d1b36da6cc91.jpg,charts/0483.webp,434,600,35852,14330,baf84dd5d5fd23bdfb3da5481edf286fa9e95189b45a0cf23edc87a99e2eece0,056294858cc254ccbd5e9a9e323200671a81097ad1332aaabc28b85355bcc947
B2_0484,224,vs1r,,LJ,22-30BB,EP,2.4-3.2BB,,c0133bee9d19,224__position-LJ__stack-22-30BB__open-2.4-3.2BB__opponent-EP__vs1r-c0133bee9d19.jpg,charts/0484.webp,434,600,29425,11442,5db953240496c30679116f1855801349f17f374aad98e10323a479ad407279f3,4e93ee5be2988011c4962096582bf181bfec87c24e2a89f380ecbfe87ba87e4c
B2_0485,009,vs1r,,BB,12-16BB,EP,2-2.4BB,,166072f5deb8,009__position-BB__stack-12-16BB__open-2-2.4BB__opponent-EP__vs1r-166072f5deb8.jpg,charts/0485.webp,434,600,50867,22060,9f287a18ef054320f768c998bc19b195569cbf787ee389390088e9ebf006a795,1404490263a1adc4e60e65cfed8b99d6daf3c980448550cfd4d644c4d440bafc
B2_0486,019,vs1r,,BB,16-22BB,BTN,2-2.4BB,,51a88b22e687,019__position-BB__stack-16-22BB__open-2-2.4BB__opponent-BTN__vs1r-51a88b22e687.jpg,charts/0486.webp,434,600,58516,26012,3d3d58ca58dd3476a9b1f6955668fcdbfe57540a704cce3d2d64634e2c9a8d64,2ad64eaa8db3f838a0ca0a12a42d25e2300f3698028df3a1d9abd26dc04e0ac9
B2_0487,323,vs1r,,SB,8-12BB,MP,2-2.4BB,,ac4b03cd0fe4,323__position-SB__stack-8-12BB__open-2-2.4BB__opponent-MP__vs1r-ac4b03cd0fe4.jpg,charts/0487.webp,434,600,35434,14628,06068ac8902975b1d0fb86b8230bd9194a59a0eb69340e38875bc8fa13827e3a,38e92cfeda60aef39b637e38e0726cf917030382e2596b29436f5725bd387873
B2_0488,088,vs1r,,BTN,16-22BB,EP,2-2.4BB,,b76ce7c9d6c9,088__position-BTN__stack-16-22BB__open-2-2.4BB__opponent-EP__vs1r-b76ce7c9d6c9.jpg,charts/0488.webp,434,600,33864,13672,df34c1b7aa1f5d7f369bc8006c62233b622f14502f4d45c6f1f6c16ed389812d,1bf147263ba323cdd41ae76137bab1219b9f02f6aa14677a58f4ff1c18d5ed07
B2_0489,206,vs1r,,HJ,40BBplus,MP,2.4-3.2BB,,26e8a6d512da,206__position-HJ__stack-40BBplus__open-2.4-3.2BB__opponent-MP__vs1r-26e8a6d512da.jpg,charts/0489.webp,434,600,33359,13324,1a4622e05b091fd3b41c2e7e9c6888b2aad0b704004111a2231b2aac2fc683be,d0cc3bfe0cdff2b45541b00c3896708c9cd2dd486ea6f855eaa7c8163de882c4
B2_0490,151,vs1r,,CO,22-30BB,MP,2.4-3.2BB,,449c15997308,151__position-CO__stack-22-30BB__open-2.4-3.2BB__opponent-MP__vs1r-449c15997308.jpg,charts/0490.webp,434,600,31766,12622,fff8d0cc0c7d8b9686c54fd97f8307b710b8df8a8723dce41594417a011c8339,29836eb55006fae54f6ef926d3c681082f30ca9c9e487d4ed8cc39efd0ae276d
B2_0491,007,vs1r,,BB,12-16BB,BTN,2-2.4BB,,c7b282a3772c,007__position-BB__stack-12-16BB__open-2-2.4BB__opponent-BTN__vs1r-c7b282a3772c.jpg,charts/0491.webp,434,600,57977,25364,6711ce7842bea7ec3c6bd680b440140e5d40c84633d6e2a28069d7d6e7a99c66,e413dcbf5a0b35d19db2bff1feeee9d365bc11dca905db5d0ba91c5738b5bdeb
B2_0492,025,vs1r,,BB,22-30BB,BTN,2.4-3.2BB,,923084131bb1,025__position-BB__stack-22-30BB__open-2.4-3.2BB__opponent-BTN__vs1r-923084131bb1.jpg,charts/0492.webp,434,600,51190,22718,8300010483085b25a3f4e536d5346902c8a37b2ce1cd5aa09a0be4674b44087e,a06d31b830dd329f8cc7119050e89470f347ca9b2820d7c0942cdf1203ce0400
B2_0493,048,vs1r,,BB,30-40BB,MP,2-2.4BB,,7712d1bb701a,048__position-BB__stack-30-40BB__open-2-2.4BB__opponent-MP__vs1r-7712d1bb701a.jpg,charts/0493.webp,434,600,53695,24176,2e97659993d60b5d352c749b1941c141788bb68abd619eb2fdc789489113a8b6,8366d32f3b481222d781c8da902ec7b03bac8b07818362b85e10fae8f4477eb8
B2_0494,173,vs1r,,CO,8-12BB,HJ,2.4-3.2BB,,96572d82f6e5,173__position-CO__stack-8-12BB__open-2.4-3.2BB__opponent-HJ__vs1r-96572d82f6e5.jpg,charts/0494.webp,434,600,31443,12404,40aa562363b3ee128e116381c8700a06cd9b8d3037557adfb1468850987bc2ee,72c87bd2afd2666a802cfea0219ba6592f9836c90364fa0fc76191c1a57708ea
B2_0495,036,vs1r,,BB,22-30BB,MP,2-2.4BB,,9fc083fec45a,036__position-BB__stack-22-30BB__open-2-2.4BB__opponent-MP__vs1r-9fc083fec45a.jpg,charts/0495.webp,434,600,59607,26778,1ea28930a7e0ab92de081e6ab1951c7d4a31c0f19a06b53601806880a429a930,6f00e67be890f720408c7982462459854f4d23acc1627d301ae4f8dab0fca659
B2_0496,309,vs1r,,SB,40BBplus,HJ,2-2.4BB,,268c6f5f1a26,309__position-SB__stack-40BBplus__open-2-2.4BB__opponent-HJ__vs1r-268c6f5f1a26.jpg,charts/0496.webp,434,600,37853,15902,329eb6bf756ff5e6f387cd548a37028ecfc20f6d9246520188a94d5f0b0703f9,98f1ca700dde8face70fbfc8c121f82f9fa3d20c4d2bd69299cf143e0cede284
B2_0497,280,vs1r,,SB,22-30BB,LJ,2.4-3.2BB,,26f2a4a6c2e2,280__position-SB__stack-22-30BB__open-2.4-3.2BB__opponent-LJ__vs1r-26f2a4a6c2e2.jpg,charts/0497.webp,434,600,32129,12754,2f75c8f421e4758c4e2fe94da87309ef676a1f03954ea3330820d210421b14f1,b5f36b1f8ab9da9f8a27d6c2519a800a8156c730ac0dbde33a5661974c9e0f2e
B2_0498,147,vs1r,,CO,16-22BB,MP,2-2.4BB,,e13f1b58f0ce,147__position-CO__stack-16-22BB__open-2-2.4BB__opponent-MP__vs1r-e13f1b58f0ce.jpg,charts/0498.webp,434,600,31026,12290,98d2519f634e9ec55f90937676bf66661feacb53b2407b7cb5160ab42fcb51f5,92280622cb079f9a3e743b84b478e64e89d86cc06c1cb6c72c682fd39ac86ef4
B2_0499,170,vs1r,,CO,40BBplus,LJ,2-2.4BB,,8d5a14cd546d,170__position-CO__stack-40BBplus__open-2-2.4BB__opponent-LJ__vs1r-8d5a14cd546d.jpg,charts/0499.webp,434,600,35849,14252,bf3b7783100d0429edddede6e30d2208d4dbc03a9e9c0bd63e3d2c07d27c5aa3,648a2a8a2f750fccdc177a5911a84b25c3743c954a9caf5574516d0216958679
B2_0500,077,vs1r,,BTN,12-16BB,MP,2.4-3.2BB,,2b37c3f36994,077__position-BTN__stack-12-16BB__open-2.4-3.2BB__opponent-MP__vs1r-2b37c3f36994.jpg,charts/0500.webp,434,600,29100,11040,24a55e071e692b43af7a8f6838b7097cb3ec719cc5877964359486fbb7d26e2a,a66b2e62a5228ac8a939b8ef0560db3f252296a45214b1482495a7097a84dadc
B2_0501,038,vs1r,,BB,30-40BB,CO,2.4-3.2BB,,4a2710c6cafc,038__position-BB__stack-30-40BB__open-2.4-3.2BB__opponent-CO__vs1r-4a2710c6cafc.jpg,charts/0501.webp,434,600,50895,22670,e4407c3f1427c60dfcc4bbcdfae1f1bf159079cf652d2cbe91f85c6ad994937d,c1a96765f3b370870c14eb30c2a48b66b62b82d649b81094079a65d679996fa2
B2_0502,015,vs1r,,BB,16-22BB,EP,2.4-3.2BB,,43232596424e,015__position-BB__stack-16-22BB__open-2.4-3.2BB__opponent-EP__vs1r-43232596424e.jpg,charts/0502.webp,434,600,47777,20322,ce5f6bef2bd37bb419cfe810d23b33fec197085a66775d59e9b939a5e3cb957c,8f43441537d5225676be17239f3fc2ebca65fe71a3a403a6205768070f19f17e
B2_0503,008,vs1r,,BB,12-16BB,CO,2-2.4BB,,a3b362d7fe61,008__position-BB__stack-12-16BB__open-2-2.4BB__opponent-CO__vs1r-a3b362d7fe61.jpg,charts/0503.webp,434,600,55374,24928,a91e622008fdbbf0155ba6095ff8634d86daeae4953d68e911a787b96f820f0d,3e853a76fb0db187f166a8c96b675df23e176d9d804983d61fc5f2c7f52545cb
B2_0504,066,vs1r,,BB,8-12BB,MP,2.4-3.2BB,,9f917756a22b,066__position-BB__stack-8-12BB__open-2.4-3.2BB__opponent-MP__vs1r-9f917756a22b.jpg,charts/0504.webp,434,600,51011,22222,189317450b32ae9467515911a793fb89a9ce57c88c444a57b63fed67cf207971,aee0c92466dda94b56299016fb796e871d4a6da89f417d12fd05773a0ddbbec5
B2_0505,060,vs1r,,BB,40BBplus,MP,2-2.4BB,,d62c9ec9f966,060__position-BB__stack-40BBplus__open-2-2.4BB__opponent-MP__vs1r-d62c9ec9f966.jpg,charts/0505.webp,434,600,54378,23848,32d72dd8340f628d6619b4a4e711a7cc05609c8e0e54178de47349729b69cbab,03089e2dbd5694f36f1bcadc19fe8ddf6232865804863b9f3394de43cb46981b
B2_0506,252,vs1r,,SB,12-16BB,BTN,2.4-3.2BB,,fc9e4a6368c2,252__position-SB__stack-12-16BB__open-2.4-3.2BB__opponent-BTN__vs1r-fc9e4a6368c2.jpg,charts/0506.webp,434,600,36018,14754,cd577dc716214f3eb357076ca22b4d2da6d0e3dd8734754559634ad7fd55f828,afebd7a295109f6ad5cd9f27743deed43f2cf051ac85566c2e906408e0830512
B2_0507,278,vs1r,,SB,22-30BB,EP,2.4-3.2BB,,a268362750db,278__position-SB__stack-22-30BB__open-2.4-3.2BB__opponent-EP__vs1r-a268362750db.jpg,charts/0507.webp,434,600,28425,11076,f08bd17c07d7c68a6a2194ecee73932479160c9be60a320408f6e605c4cfd7d4,0a3159ad7a141b2c517f0d458679640f3b6f9abec33bb8e913e981aaef4c2b4d
